"PheCode","CUI","PheCode_desc","CUI_desc","cos_coderpp"
"PheCode:1004","C0085633","Other signs and symptoms involving emotional state","Mood swings",0.11611144571772208
"PheCode:300.3","C0600104","Obsessive-compulsive disorders","Obsessive compulsive behavior",0.43601356434827665
"PheCode:292.1","C0234518","Aphasia/speech disturbance","Slurred speech",0.3158110389800467
"PheCode:292.12","C0478145","Symbolic dysfunction","Other and unspecified symbolic dysfunctions",0.3771671532788121
"PheCode:473.4","C2712366","Voice disturbance","Other voice and resonance disorders",0.10201784895047744
"PheCode:783","C0476474","Fever of unknown origin","Persistent fever",0.4053599365013642
"PheCode:798","C0004093","Malaise and fatigue","Asthenia",0.4028847538413351
"PheCode:798","C2830454","Malaise and fatigue","Other fatigue",0.31413835985180527
"PheCode:798","C0023380","Malaise and fatigue","Lethargy",0.25025730047568684
"PheCode:798","C0015672","Malaise and fatigue","Fatigue",0.4190154977044439
"PheCode:788","C0042420","Syncope and collapse","Vasovagal syncope",0.3797505504844398
"PheCode:526","C0236000","Diseases of the jaws","Jaw pain",0.2698726349974655
"PheCode:1005","C0495702","Other symptoms","Other general symptoms and signs",0.41192057781171026
"PheCode:289.9","C0744727","Abnormality of red blood cells","Hematocrit decreased",0.11542471664920688
"PheCode:289.9","C0878708","Abnormality of red blood cells","Other abnormality of red blood cells",0.3412774582092671
"PheCode:289.9","C0221281","Abnormality of red blood cells","Poikilocytosis",0.2896888592786266
"PheCode:250.41","C1260439","Impaired fasting glucose","Elevated fasting glucose",0.340549555237515
"PheCode:250.42","C0020456","Other abnormal glucose","Hyperglycemia",0.08352775583439163
"PheCode:790.6","C0438258","Other abnormal blood chemistry","Blood chemistry abnormal",0.37773972258475647
"PheCode:269","C0004968","Proteinuria","Bence-Jones proteinuria",0.3386738246193068
"PheCode:598","C0159075","Abnormal findings on examination of urine","Chyluria",0.144780998781716
"PheCode:598","C0027080","Abnormal findings on examination of urine","Myoglobinuria",0.12227277693110566
"PheCode:277.4","C0159076","Disorders of bilirubin excretion","Biliuria",0.30742957978352015
"PheCode:795","C0476427","Other and nonspecific abnormal cytological, histological and immunological findings","Abnormal cervical smear",0.23066063309462836
"PheCode:611","C2712369","Abnormal findings on mammogram or breast exam","inconclusive mammogram",0.2565797673845861
"PheCode:346.2","C0151611","Nonspecific abnormal results of function study of brain and central nervous system","Electroencephalogram abnormal",0.3812372901501566
"PheCode:514.1","C0476408","Abnormal results of function study of pulmonary system","Reduced vital capacity",0.04617977954361677
"PheCode:916","C1442861","Contusion","Black eye",0.13864360898254957
"PheCode:916","C2108211","Contusion","Contusion of head",0.46100969790923674
"PheCode:870.3","C0273239","Other open wound of head and face","Open wound of head",0.2156899131593019
"PheCode:870.3","C0392120","Other open wound of head and face","Open wound of scalp",0.1408535292149196
"PheCode:819","C0159139","Skull and face fracture and other intercranial injury","Fracture of vault of skull",0.18745286941388897
"PheCode:819","C0748830","Skull and face fracture and other intercranial injury","Skull Fracture, Basilar",0.18462624224829025
"PheCode:819","C0272460","Skull and face fracture and other intercranial injury","Fracture of frontal sinus",0.05031650252292753
"PheCode:819","C0272461","Skull and face fracture and other intercranial injury","Fracture of temporal bone",-0.01717027009319643
"PheCode:819","C0339848","Skull and face fracture and other intercranial injury","Fractured nasal bones",-0.01536272390419253
"PheCode:819","C0149944","Skull and face fracture and other intercranial injury","Fracture of orbital floor",0.2696253587889317
"PheCode:830","C0159914","Dislocation","Temporomandibular joint dislocation",0.28663501874451197
"PheCode:907","C0161406","Injuries to the nervous system","Trigeminal Nerve Injuries",0.3567243433528364
"PheCode:907","C0161408","Injuries to the nervous system","Facial Nerve Injuries",0.2957687340914996
"PheCode:819","C0347535","Skull and face fracture and other intercranial injury","Intracranial injury",0.1581159378761292
"PheCode:817","C2831932","Concussion","Concussion without loss of consciousness",0.4221570961157554
"PheCode:817","C0160126","Concussion","Concussion with loss of consciousness",0.43802136195960767
"PheCode:430","C0238154","Intracranial hemorrhage","Hematoma, Epidural, Cranial",0.3282935639566462
"PheCode:819","C0018674","Skull and face fracture and other intercranial injury","Craniocerebral Trauma",0.11787378144144768
"PheCode:805","C0262414","Fracture of vertebral column without mention of spinal cord injury","Fracture of cervical spine",0.27652159416068867
"PheCode:805","C0349012","Fracture of vertebral column without mention of spinal cord injury","Fracture of first cervical vertebra",0.19129960729857717
"PheCode:805","C0349013","Fracture of vertebral column without mention of spinal cord injury","Fracture of second cervical vertebra",0.12983789643623325
"PheCode:952","C0840414","Spinal cord injury without evidence of spinal bone injury","Cervical spinal cord injury",0.08692841972279992
"PheCode:1007","C0160680","Injury to blood vessels","Carotid Artery Injuries",0.23211617302537735
"PheCode:805","C0347780","Fracture of vertebral column without mention of spinal cord injury","Fracture of thoracic spine",0.2076571883929919
"PheCode:840","C0160115","Sprains and strains","sprain of rib",0.30394774885633546
"PheCode:840","C0434411","Sprains and strains","Sprain of sternum",0.3487391063945796
"PheCode:840.3","C0272920","Joint/ligament sprain","Sternoclavicular sprain",0.27111869748102696
"PheCode:952","C0840477","Spinal cord injury without evidence of spinal bone injury","Injury of thoracic spinal cord",0.05949244250762081
"PheCode:1007","C0854391","Injury to blood vessels","Aortic Injury",0.47584738946483385
"PheCode:1007","C0160692","Injury to blood vessels","Injury to Superior Vena Cava",0.2751688485435204
"PheCode:1008","C0347625","Crushing or internal injury to organs","Contusion of lung",0.1383597847280136
"PheCode:916","C0160926","Contusion","Contusion of abdominal wall",0.2206106851065045
"PheCode:916","C0274223","Contusion","Contusion of penis",0.17849829435150175
"PheCode:870","C0392118","Open wounds of head; neck; and trunk","Open wound of abdominal wall",0.07187457178845821
"PheCode:870.8","C0434143","Open wound of genital organs","Open wound of scrotum and testes",0.2596719507427463
"PheCode:805","C0262544","Fracture of vertebral column without mention of spinal cord injury","Fracture of lumbar spine",0.3310469776178854
"PheCode:805","C0435492","Fracture of vertebral column without mention of spinal cord injury","Fracture of sacrum",0.2629289181418662
"PheCode:802","C0347804","Fracture of pelvis","Fracture of acetabulum",0.35806060225731473
"PheCode:802","C0347806","Fracture of pelvis","Fracture of pubis",0.4084711373670315
"PheCode:916","C0160932","Contusion","Contusion of shoulder and upper arm",0.04048299163850859
"PheCode:916","C0160936","Contusion","Contusion upper arm",0.2033399204208203
"PheCode:871","C0160588","Open wounds of extremities","Open wound of upper arm",0.17843225528476347
"PheCode:803.1","C0435531","Fracture of humerus","Fracture of upper end of humerus",0.34333058778613157
"PheCode:803.1","C0347787","Fracture of humerus","Fracture of neck of humerus",0.4644229036075257
"PheCode:803.1","C0281848","Fracture of humerus","Fracture of greater tuberosity of humerus",0.20895801379285295
"PheCode:803.1","C0281847","Fracture of humerus","Fracture of anatomical neck of humerus",0.23729749762650615
"PheCode:803.1","C0272612","Fracture of humerus","Fracture of shaft of humerus",0.3531762101875898
"PheCode:803.2","C0600106","Fracture of radius and ulna","Elbow fracture",0.1801257425170857
"PheCode:840.3","C0949149","Joint/ligament sprain","shoulder sprain due to glenoid labrum lesion",0.26129372945950174
"PheCode:907","C0161456","Injuries to the nervous system","Injury of axillary nerve",0.27423846095924487
"PheCode:916","C0432763","Contusion","Contusion of elbow",0.2807609724634041
"PheCode:916","C0432762","Contusion","Contusion of forearm",0.2073993916867595
"PheCode:871","C0160605","Open wounds of extremities","Open wound of elbow",0.3911205554326282
"PheCode:871","C0160604","Open wounds of extremities","Open wound of forearm",0.20757028647094544
"PheCode:803.2","C1305215","Fracture of radius and ulna","Fracture of forearm",0.4273774493690291
"PheCode:803.2","C0347798","Fracture of radius and ulna","Fracture of shaft of ulna",0.332802560171316
"PheCode:803.2","C0041601","Fracture of radius and ulna","Ulna Fractures",0.4245936097521078
"PheCode:803.2","C0347790","Fracture of radius and ulna","Fracture of shaft of radius",0.28961467247352524
"PheCode:803.2","C0435585","Fracture of radius and ulna","Fracture of distal end of radius",0.2380712555154684
"PheCode:803.2","C0347795","Fracture of radius and ulna","Reversed Colles' fracture",0.1209660993994704
"PheCode:803.2","C0272646","Fracture of radius and ulna","Barton's fracture",0.24908998471244337
"PheCode:803.2","C0435614","Fracture of radius and ulna","Fracture of distal end of ulna",0.32320177381290094
"PheCode:840","C0435024","Sprains and strains","Sprain of ligament of elbow",0.24448978965308563
"PheCode:907","C0161458","Injuries to the nervous system","Injury of ulnar nerve",0.2816170495961449
"PheCode:907","C0161457","Injuries to the nervous system","Injury of median nerve",0.22110449884423472
"PheCode:907","C0161459","Injuries to the nervous system","Injury of radial nerve",0.2615051010684328
"PheCode:1006","C0160978","Crushing injury","Crushing injury of elbow",0.3423678033706832
"PheCode:916","C0432773","Contusion","Contusion of finger",0.2317547198395962
"PheCode:916","C0160943","Contusion","Contusion of wrist",0.22620951826788632
"PheCode:916","C0432769","Contusion","Contusion of hand",0.346409387911945
"PheCode:915","C2037284","Superficial injury without mention of infection","Superficial foreign body in hand",0.11410970593547032
"PheCode:871","C0432966","Open wounds of extremities","Open wound of wrist",0.3561497921579583
"PheCode:804","C0559411","Fracture of hand or wrist","Bennett's fracture",0.18193423060394084
"PheCode:804","C0555337","Fracture of hand or wrist","Fracture of phalanx of thumb",0.26112839197392923
"PheCode:840","C0160063","Sprains and strains","Sprain of wrist",0.33768165196013594
"PheCode:840","C0160067","Sprains and strains","Other sprains and strains of wrist",0.13178184286895991
"PheCode:872","C0160628","Traumatic amputation","Traumatic amputation of thumb",0.3303283223146317
"PheCode:872","C0347584","Traumatic amputation","Traumatic amputation of finger",0.3946825568337817
"PheCode:916","C0160950","Contusion","Contusion of hip",0.28228685090171346
"PheCode:916","C0160949","Contusion","Contusion of thigh",0.27121954283741234
"PheCode:871","C0160643","Open wounds of extremities","open wound of hip or thigh",0.25860684975460163
"PheCode:800.1","C0840680","Fracture of neck of femur","Fracture of base of neck of femur",0.4234211038752538
"PheCode:800.2","C0162385","Fracture of unspecified part of femur","Intertrochanteric Fractures",0.22593693345247867
"PheCode:800.2","C0162386","Fracture of unspecified part of femur","Subtrochanteric Fractures",0.14044226815751917
"PheCode:800.2","C0272753","Fracture of unspecified part of femur","Fracture of shaft of femur",0.31612478995278526
"PheCode:800.2","C0435839","Fracture of unspecified part of femur","Fracture of distal end of femur",0.3432437536749414
"PheCode:800.2","C0435846","Fracture of unspecified part of femur","Fracture of femoral condyle",0.2597936539123064
"PheCode:830","C0019554","Dislocation","Hip Dislocation",0.3095425520982436
"PheCode:840","C0272889","Sprains and strains","Sprain of hip",0.32249490754078924
"PheCode:916","C0160953","Contusion","Contusion of knee",0.25950149891761154
"PheCode:916","C0160952","Contusion","Contusion of lower leg",0.15780677750847863
"PheCode:871","C0347570","Open wounds of extremities","Open wound of knee",0.4016455283470395
"PheCode:871","C0562509","Open wounds of extremities","Open wound of lower leg",0.1518423888055773
"PheCode:800.3","C0262489","Fracture of tibia and fibula","Fracture of tibial plateau",0.3837468767505947
"PheCode:801","C0555345","Fracture of ankle and foot","Medial Malleolus Fractures",0.19464714446404696
"PheCode:801","C0555346","Fracture of ankle and foot","Lateral Malleolus Fractures",0.2613602904972878
"PheCode:835","C0238218","Internal derangement of knee","Tear of meniscus of knee",0.27222385139129607
"PheCode:840.3","C0160081","Joint/ligament sprain","Sprain of medial collateral ligament of knee",0.3136702463591844
"PheCode:840.3","C0160080","Joint/ligament sprain","Sprain of lateral collateral ligament of knee",0.2518124241837788
"PheCode:840.3","C0160082","Joint/ligament sprain","Sprain of cruciate ligament of knee",0.31407404498698116
"PheCode:840","C2864590","Sprains and strains","Sprain of unspecified site of knee",0.3752820658766297
"PheCode:840","C0272895","Sprains and strains","Strain of Achilles tendon",0.27145457936898054
"PheCode:1006","C0160990","Crushing injury","Crushing injury of lower leg",0.27369959931036425
"PheCode:1006","C0160991","Crushing injury","Crushing injury of knee",0.42930608153530503
"PheCode:1009","C0495958","Injury, NOS","Injury of lower leg",0.4347119618873154
"PheCode:916","C0160956","Contusion","Contusion of ankle",0.2092426704328505
"PheCode:916","C0160957","Contusion","Contusion of toe",0.13034186424408525
"PheCode:916","C0160955","Contusion","Contusion of foot",0.3613344362930022
"PheCode:871","C0347572","Open wounds of extremities","Open wound of ankle",0.3772474694597776
"PheCode:801","C0281926","Fracture of ankle and foot","Fracture of calcaneus",0.4060545885755593
"PheCode:801","C0347813","Fracture of ankle and foot","Fracture of talus",0.4383189713232761
"PheCode:801","C0435943","Fracture of ankle and foot","Metatarsal bone fracture",0.2724758902210136
"PheCode:830","C0434717","Dislocation","Dislocation of toe joint",0.05526410567517893
"PheCode:840","C0160089","Sprains and strains","Sprain of deltoid ligament of ankle",0.2536482013134607
"PheCode:840","C0160093","Sprains and strains","Sprain of foot",0.2419847655432096
"PheCode:840","C0160098","Sprains and strains","Other sprain of foot",0.06105972216227111
"PheCode:1006","C0160994","Crushing injury","Crushing injury of ankle",0.34125648866376307
"PheCode:1006","C0273448","Crushing injury","Crushing injury of toe",0.28978483005324623
"PheCode:872","C0160663","Traumatic amputation","Traumatic amputation of toe",0.3946504271123795
"PheCode:872","C0160666","Traumatic amputation","Traumatic amputation of foot",0.4919233376275072
"PheCode:1001","C0161001","Foreign body injury","Foreign body on external eye",0.16365849575420843
"PheCode:1001","C0161003","Foreign body injury","Foreign body in conjunctival sac",0.1044548971028473
"PheCode:1001","C0161007","Foreign body injury","Foreign body in auditory canal",0.2138380420799796
"PheCode:1001","C0161010","Foreign body injury","Foreign body in pharynx",0.292249863102249
"PheCode:1001","C0520753","Foreign body injury","Swallowed Foreign Body in Digestive System",0.10371437852424764
"PheCode:1000","C0273970","Burns","Burn of scalp",0.31219716687509214
"PheCode:1000","C0274071","Burns","Burn of forearm",0.32885070587770443
"PheCode:1000","C0274041","Burns","Burn of shoulder",0.3452908537673526
"PheCode:1000","C0274143","Burns","Burn of thigh",0.3364672803784844
"PheCode:1000","C0274149","Burns","Burn of knee",0.36986770746961567
"PheCode:1000","C0274155","Burns","Burn of lower leg",0.10922047584033834
"PheCode:1000","C0274161","Burns","Burn of ankle",0.26018527851946294
"PheCode:1000","C0162286","Burns","Burn of esophagus",0.23268805897476283
"PheCode:1000","C0161315","Burns","Burns of multiple sites",0.29503482533659675
"PheCode:1000","C0433219","Burns","Burns classified according to percentage of body surface involved",0.14588126915042948
"PheCode:960","C0496960","Poisoning by antibiotics","Poisoning by aminoglycosides",0.2332141364141624
"PheCode:965","C0161544","Poisoning by analgesics, antipyretics, and antirheumatics","Poisoning by salicylate",0.2834490208277759
"PheCode:985","C0311375","Toxic effect of other metals","Arsenic Poisoning",0.3757672313183754
"PheCode:913","C0037379","Toxic effect of venom","Snake Bites",0.4528701060914886
"PheCode:1014","C0085592","Effects of heat, cold and air pressure","Heat Cramps",0.2808812201130937
"PheCode:1013","C0277619","Asphyxia and hypoxemia","Traumatic asphyxiation",0.2632136139273465
"PheCode:949","C1527304","Allergies, other","Allergic Reaction",0.14851688737917884
"PheCode:958","C0029603","Certain early complications of trauma or procedure","Other early complications of trauma",0.0690407797856995
"PheCode:1011","C1955545","Complications of surgical and medical procedures","infection due to central venous catheter",0.06319549183058966
"PheCode:1011","C0259768","Complications of surgical and medical procedures","Wound dehiscence",0.08160546732501352
"PheCode:874","C0392617","Complication of amputation stump","Neuroma of amputation stump",0.3978788751780208
"PheCode:1014","C0239930","Effects of heat, cold and air pressure","Heat exposure",0.15574900103209768
"PheCode:1015","C0274281","Effects of other external causes","Injury due to exposure to external cause",0.32343960883634604
"PheCode:1100","C2911243","Family history","Encounter due to family history of colonic polyps",0.13728813441375723
"PheCode:324","C0375797","Other CNS infection and poliomyelitis","Personal history of poliomyelitis",0.09742338657892746
"PheCode:451","C0375801","Phlebitis and thrombophlebitis","Personal history of thrombophlebitis",0.3333708815476907
"PheCode:318","C2911355","Tobacco use disorder","Personal History of Nicotine Dependence",0.06696310673904729
"PheCode:930","C0917918","Allergic reaction to food","Encounter due to allergy to peanuts",0.35461599712797703
"PheCode:930","C0878710","Allergic reaction to food","Encounter due to allergy to milk products",0.24106228519442768
"PheCode:930","C0917919","Allergic reaction to food","Encounter due to allergy to eggs",0.3244858980850054
"PheCode:930","C0878789","Allergic reaction to food","Encounter due to shellfish allergy",0.13612044648545862
"PheCode:930","C0917920","Allergic reaction to food","Encounter due to allergy to seafood",0.27283163644440933
"PheCode:930","C0878711","Allergic reaction to food","Encounter due to allergy to other foods",0.2969123273962496
"PheCode:429.1","C0392095","Heart transplant/surgery","Encounter due to heart transplant status",0.24340845030211844
"PheCode:510.2","C0392098","Lung transplant","Encounter due to lung transplant status",0.24795935356304732
"PheCode:573.2","C0392097","Liver replaced by transplant","Encounter due to liver transplant status",0.4695726350694837
"PheCode:395.6","C0478678","Heart valve replaced","Encounter due to presence of prosthetic heart valve",0.2768354966933689
"PheCode:585.31","C1399375","Renal dialysis","status; hemodialysis",0.2278725872398059
"PheCode:316","C0338779","Substance addiction and disorders","Continuous opioid dependence",0.1772281650053446
"PheCode:772.3","C0427065","Muscle weakness","Distal muscle weakness",0.21729549713060303
"PheCode:601.8","C0238418","Other inflammatory disorders of male genital organs","Abscess of scrotum",0.1565654057400421
"PheCode:078","C0334106","Viral warts & HPV","Bowenoid papulosis",0.14601649662791988
"PheCode:450","C0029659","Noninfectious disorders of lymphatic channels","Other lymphedema",0.2285120790574006
"PheCode:302","C0558141","Sexual and gender identity disorders","Transsexual (finding)",0.11066838183970693
"PheCode:271.9","C0751161","Other disorders of carbohydrate transport and metabolism","UDPglucose 4-epimerase deficiency disease",0.14816355903153894
"PheCode:710","C0559258","Osteomyelitis, periostitis, and other infections involving bone","Infective discitis",0.28800509848417916
"PheCode:440.2","C0340574","Atherosclerosis of the extremities","Superficial femoral artery stenosis",-0.01499389069265174
"PheCode:418","C0423634","Nonspecific chest pain","Central chest pain",0.44473396852323904
"PheCode:377","C0338504","Disorders of optic nerve and visual pathways","Optic disc pit",0.0447654514448708
"PheCode:819","C0159321","Skull and face fracture and other intercranial injury","Fracture of bone of face",0.1656268226699878
"PheCode:628","C0473311","Ovarian cyst","Hemorrhagic cyst of ovary",0.2718110915807662
"PheCode:840.3","C0272914","Joint/ligament sprain","Sprain of ligament of lumbosacral joint",0.37027279885698694
"PheCode:751.1","C0019269","Congenital anomalies of genital organs","Hermaphroditism",0.14669890851040274
"PheCode:215","C0334450","Other benign neoplasm of connective and other soft tissue","Benign neoplasm of soft tissue",0.4250057992301122
"PheCode:473.4","C0454554","Voice disturbance","Hyponasal voice",0.16789064307121454
"PheCode:714.1","C0409652","Rheumatoid arthritis","Seronegative rheumatoid arthritis",0.37733546225076064
"PheCode:619.4","C0558368","Noninflammatory disorders of vagina","Vaginal irritation",0.26149230882962654
"PheCode:752.11","C1261470","Spina bifida","Congenital meningocele",0.4843690605125538
"PheCode:356","C0393802","Hereditary and idiopathic peripheral neuropathy","Peripheral neuropathy - hereditary or idiopathic",0.4250806191760568
"PheCode:537","C0267358","Other disorders of stomach and duodenum","Duodenal fistula",0.09994573484063428
"PheCode:531.2","C0341163","Gastric ulcer","Gastric ulcer with perforation",0.4330603607579566
"PheCode:709.2","C0151450","Sicca syndrome","Secondary Sjögren's syndrome",0.3756631095045496
"PheCode:378","C0521579","Strabismus and other disorders of binocular eye movements","Congenital strabismus",0.34568283173910175
"PheCode:716","C0409929","Other arthropathies","Osteoarthritis of toe joint",0.2275447000074436
"PheCode:216","C0153990","Benign neoplasm of skin","Benign neoplasm of other specified sites of skin",0.2234905259716714
"PheCode:753","C1862839","Congenital anomalies of the eye","Anterior segment mesenchymal dysgenesis",0.08034648446134858
"PheCode:703","C0240182","Diseases of nail, NOS","Leukonychia",0.19481768208968836
"PheCode:199","C0030421","Neoplasm of uncertain behavior","Paraganglioma",0.08682406545069847
"PheCode:165.1","C0152013","Cancer of bronchus; lung","Adenocarcinoma of lung (disorder)",0.423692242650578
"PheCode:800.3","C0159864","Fracture of tibia and fibula","Closed fracture of tibia and fibula, shaft",0.1921946742777805
"PheCode:396","C0232261","Abnormal heart sounds","Late systolic murmur",0.09232973865228566
"PheCode:569","C0579086","Other disorders of intestine","Bowel problem",0.26050573041531616
"PheCode:751.1","C0431614","Congenital anomalies of genital organs","Other specified anomalies of genital organs",0.368228717740315
"PheCode:763","C0423676","Thoracic or lumbosacral neuritis or radiculitis, unspecified","Lumbosacral neuritis",0.25949395834212696
"PheCode:332","C2729167","Parkinson's disease","Parkinson's facies (finding)",0.24084266253293007
"PheCode:208","C0149862","Benign neoplasm of colon","Villous adenoma of colon",0.3528268528234875
"PheCode:479","C0426472","Other upper respiratory disease","Blocked sinuses",-0.12871066641773826
"PheCode:756.5","C0220748","Congenital osteodystrophies","Cartilage-hair hypoplasia",0.38802901318822114
"PheCode:710.12","C0264029","Chronic osteomyelitis","Osteomyelitis of ankle AND/OR foot",0.3132757960535465
"PheCode:687","C0423797","Symptoms affecting skin","Bruising symptom",0.3803928491379015
"PheCode:741","C0581352","Symptoms and disorders of the joints","Sacroiliac disorder",0.1125137604581494
"PheCode:560.4","C0581359","Other intestinal obstruction","Acute intestinal obstruction",0.2022759807967071
"PheCode:797","C0349412","Shock","Refractory shock",0.3387623619655515
"PheCode:281.9","C0271903","Deficiency anemias","Nutritional anemia",0.34775309223809303
"PheCode:204.11","C1292769","Lymphoid leukemia, acute","Precursor B-cell lymphoblastic leukemia",0.3214638064909639
"PheCode:158","C0017185","Neoplasm of unspecified nature of digestive system","Gastrointestinal Neoplasms",0.2771219495857336
"PheCode:455","C0155782","Hemorrhoids","Internal hemorrhoids with other complications",0.12499207481243745
"PheCode:579.8","C0162287","Nonspecific abnormal findings in stool contents","Abnormal feces",0.4633421510493867
"PheCode:738.4","C0410656","Acquired spondylolisthesis","Isthmic spondylolisthesis",0.4005402690377453
"PheCode:300","C0235108","Anxiety disorders","Feeling tense",0.19429925283742608
"PheCode:396","C0232269","Abnormal heart sounds","Cardiac thrill (finding)",0.24045283937793327
"PheCode:704.8","C0263492","Other specified diseases of hair and hair follicles","Pili incarnati (disorder)",0.10806178816858963
"PheCode:172.22","C0339113","Squamous cell carcinoma","Squamous cell carcinoma of eyelid",0.2469883139945826
"PheCode:411.2","C0340320","Myocardial infarction","Old anterior myocardial infarction",0.14395029632778947
"PheCode:804","C0272700","Fracture of hand or wrist","Closed fracture of distal phalanx of finger",0.02979940065131488
"PheCode:740.11","C0409963","Osteoarthrosis, localized, primary","Osteoarthritis of acromioclavicular joint",0.2246963402070543
"PheCode:198","C0684686","Secondary malignant neoplasm","Secondary malignant neoplasm of soft tissues",0.16717813033709836
"PheCode:270.33","C0221014","Amyloidosis","Reactive systemic amyloidosis",0.28658355332394664
"PheCode:447","C1704436","Other disorders of arteries and arterioles","Peripheral Arterial Diseases",0.1353155768544146
"PheCode:368.4","C0221184","Visual field defects","Bitemporal Hemianopia",0.16680862825903175
"PheCode:790.6","C0580418","Other abnormal blood chemistry","Ferritin level low",-0.06461387344072633
"PheCode:215","C1318543","Other benign neoplasm of connective and other soft tissue","Fibrous histiocytoma of tendon sheath",0.28529325853417253
"PheCode:350.2","C0427134","Abnormality of gait","Amputee gait",0.3675021914778151
"PheCode:751.2","C0431750","Congenital anomalies of urinary system","Pinhole meatus",-0.02545967933243696
"PheCode:751.21","C0431705","Cystic kidney disease","Other specified cystic kidney disease",0.2774498345307311
"PheCode:377","C0344298","Disorders of optic nerve and visual pathways","Optic cupping",0.10428826242023988
"PheCode:216","C0334433","Benign neoplasm of skin","Junctional nevus",0.06747538774844532
"PheCode:751.11","C0266383","Congenital anomalies of female genital organs","Uterine Anomalies",0.20749706162629433
"PheCode:170.2","C0206657","Cancer of connective tissue","Alveolar Soft Part Sarcoma",0.25411185576577117
"PheCode:456","C0340732","Chronic venous insufficiency [CVI]","Venous insufficiency of leg",0.3790898502229113
"PheCode:698","C0240941","Pruritus and related conditions","Pruritus of scalp",0.3472525142225832
"PheCode:687.4","C0020580","Disturbance of skin sensation","Hypesthesia",0.38778159778168575
"PheCode:295.1","C0270396","Schizophrenia","Subchronic paranoid schizophrenia",0.10080945426204464
"PheCode:561","C0474495","Symptoms involving digestive system","Constipation alternates with diarrhea",0.1246610712524548
"PheCode:531.3","C0740401","Duodenal ulcer","Duodenal ulcer perforation",0.4211942406543747
"PheCode:741.4","C0158151","Joint effusions","Effusion of upper arm joint",0.3123193126623349
"PheCode:755.3","C1844696","Congenital anomaly of fingers/toes","OTOPALATODIGITAL SYNDROME, TYPE II",0.02390014540276303
"PheCode:465.4","C0040584","Acute laryngitis and tracheitis","Tracheitis",0.2985387149406082
"PheCode:985","C0001198","Toxic effect of other metals","Acrodynia",0.1441111830228181
"PheCode:573.9","C0151662","Abnormal serum enzyme levels","Gamma-Glutamyltransferase Increased",0.03121183072671411
"PheCode:622.2","C0014126","Mucous polyp of cervix","Endocervical polyp",0.4781604807254659
"PheCode:296.22","C0025193","Major depressive disorder","Melancholia",0.3193753053391515
"PheCode:153.3","C0563211","Malignant neoplasm of rectum, rectosigmoid junction, and anus","Carcinoma of anal canal",0.17963951077533807
"PheCode:756.5","C0265294","Congenital osteodystrophies","Pyle metaphyseal dysplasia",0.3927503837872676
"PheCode:528.5","C0424489","Diseases of lips","Chapping of lips",0.06263854762378576
"PheCode:479","C0577887","Other upper respiratory disease","Nasal sinus problem",0.02582926818245032
"PheCode:327.4","C0393760","Insomnia","Initial insomnia",0.4888313268899959
"PheCode:364.4","C0271283","Corneal degenerations","Terrien's marginal degeneration of cornea",0.156630577889058
"PheCode:698","C0033777","Pruritus and related conditions","Pruritus of genital organs",0.2882545072766236
"PheCode:781.2","C0426961","Abnormal posture","Dystonic posture",0.46152289331205176
"PheCode:696.41","C0406326","Psoriasis vulgaris","Psoriasis of scalp",0.40025776715364414
"PheCode:804","C0272704","Fracture of hand or wrist","Open fracture of distal phalanx of finger",-0.06432959934208476
"PheCode:495","C0581124","Asthma","Mild asthma",0.3718590632204033
"PheCode:440.1","C0035067","Atherosclerosis of renal artery","Renal Artery Stenosis",0.4297564383315275
"PheCode:359.1","C0238288","Muscular dystrophies","Muscular Dystrophy, Facioscapulohumeral",0.2949720274871134
"PheCode:411.2","C0340293","Myocardial infarction","Anterior myocardial infarction",0.2643657953844599
"PheCode:275.53","C0085681","Disorders of phosphorus metabolism","Hyperphosphatemia (disorder)",0.1683047878843989
"PheCode:450","C0024248","Noninfectious disorders of lymphatic channels","Lymphocele",0.18216856242744545
"PheCode:316","C0338693","Substance addiction and disorders","Nondependent opioid abuse in remission",0.02345726526712817
"PheCode:378.5","C0271371","Paralytic strabismus","Total Third-Nerve Palsy",0.24931116512938245
"PheCode:531.2","C0341178","Gastric ulcer","Multiple gastric ulcers",0.4400759791611907
"PheCode:870.3","C0432948","Other open wound of head and face","Open wound of face",0.30482960603490006
"PheCode:819","C0037304","Skull and face fracture and other intercranial injury","Skull Fractures",0.2480764483834216
"PheCode:358","C0393929","Myoneural disorders","Familial infantile myasthenia",0.10476521878641833
"PheCode:224.1","C0346376","Benign neoplasm of eye, uveal","Nevus of iris",0.21410753220944437
"PheCode:316","C0338686","Substance addiction and disorders","Nondependent cocaine abuse",0.06718388975459151
"PheCode:753.1","C0266537","Congenital cataract and lens anomalies","Congenital lamellar cataract",0.3891676605629263
"PheCode:687.4","C0458247","Disturbance of skin sensation","Allodynia",0.13308535250068157
"PheCode:528.5","C0578040","Diseases of lips","Lesion of lip",0.4418626445536376
"PheCode:324","C0154661","Other CNS infection and poliomyelitis","Intraspinal abscess",0.03505962945432089
"PheCode:580.32","C0027706","Nephritis and nephropathy with pathological lesion","Hereditary nephritis",0.10958463948617196
"PheCode:687","C0424853","Symptoms affecting skin","Lump on finger",0.15311288302005943
"PheCode:172.21","C0339114","Basal cell carcinoma","Basal cell carcinoma of eyelid",0.20849389949983893
